student_id,gender,year,platform_preference,daily_screen_time_hrs,study_hours,sleep_hours,attendance_pct,assignment_completion_pct,exam_score,cgpa,screen_time_group,at_risk
S01842,Female,2nd Year,Instagram,1.36,1.95,6.7,85.5,71.7,75.8,9.21,<2h,0
S01843,Male,3rd Year,TikTok,4.29,0.98,8.45,93.0,65.3,63.2,9.73,4-6h,0
S01844,Male,3rd Year,Instagram,5.7,0.0,5.19,80.8,53.6,49.6,7.9,4-6h,1
S01845,Female,4th Year,YouTube,5.85,4.02,9.04,100.0,60.4,77.0,9.19,4-6h,0
S01846,Male,1st Year,TikTok,3.24,2.59,8.42,100.0,81.0,72.4,9.26,2-4h,0
S01847,Male,1st Year,Instagram,8.28,6.89,8.0,72.7,72.7,82.1,8.94,8h+,0
S01848,Male,4th Year,Instagram,3.59,1.85,6.68,88.0,70.4,65.3,9.34,2-4h,0
S01849,Male,2nd Year,Snapchat,7.63,1.23,6.49,75.9,62.2,43.7,7.28,6-8h,1
S01850,Male,4th Year,WhatsApp,6.44,1.98,5.0,80.6,66.9,60.5,8.29,6-8h,1
S01851,Male,2nd Year,Instagram,4.08,3.62,6.53,100.0,64.1,70.2,9.61,4-6h,0
S01852,Female,4th Year,Instagram,9.41,1.59,7.06,77.2,44.4,44.7,8.02,8h+,1
S01853,Male,1st Year,WhatsApp,2.87,4.39,9.08,91.8,73.3,91.8,9.29,2-4h,0
S01854,Male,1st Year,Instagram,7.52,1.17,5.26,88.0,63.1,46.8,8.46,6-8h,0
S01855,Female,2nd Year,WhatsApp,7.7,0.53,6.19,72.4,51.9,33.6,8.45,6-8h,0
S01856,Male,1st Year,Instagram,4.02,0.57,7.02,78.2,61.6,61.7,8.63,4-6h,0
S01857,Female,1st Year,Twitter/X,8.56,0.0,4.73,69.3,71.6,38.4,7.45,8h+,1
S01858,Female,1st Year,YouTube,4.95,2.32,7.85,76.8,53.3,63.6,9.0,4-6h,0
S01859,Male,1st Year,WhatsApp,6.14,2.43,5.96,55.7,60.2,52.0,8.25,6-8h,1
S01860,Female,3rd Year,YouTube,6.07,1.95,6.66,89.8,80.1,64.4,9.0,6-8h,0
S01861,Male,4th Year,TikTok,5.2,4.92,6.46,100.0,75.0,76.4,9.97,4-6h,0
S01862,Male,4th Year,Instagram,7.28,4.52,5.71,84.3,64.8,78.0,7.86,6-8h,1
S01863,Female,3rd Year,Instagram,7.25,2.18,6.73,68.7,72.9,46.7,8.42,6-8h,0
S01864,Female,1st Year,Snapchat,1.65,1.0,7.3,83.2,70.5,69.3,8.25,<2h,1
S01865,Female,4th Year,TikTok,8.37,1.63,6.09,77.0,57.0,56.2,9.17,8h+,0
S01866,Female,4th Year,WhatsApp,1.84,2.76,6.6,79.2,76.5,67.3,8.99,<2h,0
S01867,Male,4th Year,YouTube,7.77,1.61,7.07,90.9,55.6,52.9,8.79,6-8h,0
S01868,Female,2nd Year,Twitter/X,7.98,1.51,8.78,90.1,52.0,66.6,8.5,6-8h,0
S01869,Female,3rd Year,YouTube,3.1,2.45,7.54,76.3,70.9,62.6,8.69,2-4h,0
S01870,Other,2nd Year,WhatsApp,4.6,2.58,8.43,93.3,61.4,68.9,8.73,4-6h,0
S01871,Female,2nd Year,WhatsApp,3.07,2.48,5.56,100.0,72.0,78.2,9.79,2-4h,0
S01872,Female,3rd Year,YouTube,5.03,3.4,7.28,100.0,74.0,75.9,9.58,4-6h,0
S01873,Male,4th Year,Twitter/X,4.82,3.66,5.68,100.0,79.1,64.1,9.96,4-6h,0
S01874,Female,2nd Year,Twitter/X,7.22,1.33,4.82,73.9,70.0,60.9,8.23,6-8h,1
S01875,Male,4th Year,Instagram,8.38,4.39,5.61,100.0,64.8,67.7,9.02,8h+,0
S01876,Male,2nd Year,TikTok,8.57,0.98,8.09,77.8,61.5,49.8,8.05,8h+,1
S01877,Female,4th Year,Instagram,4.26,0.8,8.42,80.6,68.7,62.9,8.54,4-6h,0
S01878,Male,1st Year,Snapchat,5.04,3.65,7.38,88.8,74.5,77.3,8.7,4-6h,0
S01879,Female,1st Year,Instagram,1.8,2.44,5.56,83.6,70.3,82.1,9.14,<2h,0
S01880,Male,1st Year,Instagram,3.73,3.8,7.01,91.1,66.5,67.0,8.97,2-4h,0
S01881,Female,3rd Year,YouTube,7.62,0.0,7.07,69.3,60.3,50.6,8.18,6-8h,1
S01882,Male,1st Year,TikTok,9.05,4.45,6.7,78.3,53.4,69.4,8.73,8h+,0
S01883,Male,2nd Year,Twitter/X,2.78,4.5,5.01,100.0,76.3,80.9,9.63,2-4h,0
S01884,Male,4th Year,WhatsApp,4.2,0.98,6.04,86.0,45.0,65.1,9.33,4-6h,0
S01885,Female,4th Year,YouTube,5.44,0.79,6.93,86.5,51.9,64.1,8.52,4-6h,0
S01886,Male,4th Year,Instagram,6.12,5.4,7.6,89.0,68.2,71.4,9.63,6-8h,0
S01887,Female,4th Year,Snapchat,3.72,2.21,4.41,98.8,78.7,78.8,9.78,2-4h,0
S01888,Male,2nd Year,TikTok,6.43,1.58,6.65,67.3,68.7,44.6,8.85,6-8h,0
S01889,Male,4th Year,YouTube,4.46,0.0,7.34,92.1,57.5,52.4,9.04,4-6h,0
S01890,Male,2nd Year,YouTube,5.47,2.48,8.11,82.4,73.4,65.0,8.73,4-6h,0
S01891,Male,2nd Year,TikTok,6.7,2.44,7.72,85.2,72.4,75.8,8.78,6-8h,0
S01892,Female,4th Year,YouTube,5.51,4.07,7.76,95.6,71.0,75.2,8.73,4-6h,0
S01893,Female,4th Year,Snapchat,4.54,1.07,6.1,74.2,54.0,56.5,8.7,4-6h,0
S01894,Male,4th Year,TikTok,5.26,0.76,4.56,75.2,61.2,60.4,8.39,4-6h,0
S01895,Female,2nd Year,Twitter/X,5.31,3.71,6.52,65.9,70.8,63.3,8.85,4-6h,0
S01896,Female,3rd Year,TikTok,4.69,4.66,8.42,80.5,65.7,70.8,9.7,4-6h,0
S01897,Male,2nd Year,Instagram,4.93,0.75,8.9,99.0,66.3,63.5,8.3,4-6h,1
S01898,Male,3rd Year,Twitter/X,9.02,3.99,7.4,79.6,68.0,72.6,9.33,8h+,0
S01899,Female,4th Year,TikTok,6.73,2.83,7.37,70.1,69.9,61.3,8.94,6-8h,0
S01900,Male,2nd Year,Instagram,4.85,4.75,7.59,80.9,77.8,88.4,9.24,4-6h,0
S01901,Male,4th Year,TikTok,7.03,2.62,6.05,68.3,71.0,61.2,8.37,6-8h,0
S01902,Male,3rd Year,YouTube,4.77,0.0,6.94,74.6,60.0,48.9,8.54,4-6h,0
S01903,Female,3rd Year,Twitter/X,8.08,2.31,8.78,85.8,64.0,62.9,9.21,8h+,0
S01904,Male,2nd Year,YouTube,6.31,4.44,5.65,72.3,68.8,61.9,8.94,6-8h,0
S01905,Male,2nd Year,Snapchat,5.26,1.7,9.13,96.4,61.0,65.2,8.97,4-6h,0
S01906,Male,2nd Year,Instagram,6.48,2.24,6.43,83.1,75.8,88.1,8.61,6-8h,0
S01907,Male,2nd Year,YouTube,2.04,3.36,9.24,90.0,60.0,87.5,10.0,2-4h,0
S01908,Male,1st Year,WhatsApp,3.02,0.0,5.54,85.2,71.6,62.5,8.42,2-4h,0
S01909,Female,1st Year,Snapchat,2.87,5.98,8.16,95.9,77.8,87.9,9.87,2-4h,0
S01910,Male,4th Year,Instagram,5.81,1.59,6.0,92.5,58.3,71.2,9.21,4-6h,0
S01911,Female,3rd Year,Instagram,9.31,3.07,4.59,83.8,64.5,63.3,8.41,8h+,0
S01912,Male,3rd Year,YouTube,10.41,1.99,6.55,84.8,45.3,64.2,8.65,8h+,0
S01913,Female,4th Year,TikTok,6.9,4.63,8.1,81.2,64.9,84.1,8.67,6-8h,0
S01914,Female,4th Year,Snapchat,6.6,3.41,5.74,89.1,61.6,58.1,8.75,6-8h,0
S01915,Male,4th Year,Snapchat,1.54,3.36,5.65,86.4,75.5,69.3,9.93,<2h,0
S01916,Female,1st Year,TikTok,4.31,1.87,7.06,86.5,61.4,59.8,8.56,4-6h,0
S01917,Female,4th Year,Snapchat,3.77,4.51,7.15,84.3,89.6,72.6,9.29,2-4h,0
S01918,Female,3rd Year,YouTube,4.13,0.44,7.92,82.1,78.2,61.6,8.72,4-6h,0
S01919,Male,4th Year,Instagram,5.13,4.04,8.29,78.6,56.7,70.0,8.72,4-6h,0
S01920,Other,2nd Year,TikTok,4.46,1.54,7.08,90.9,70.9,77.8,8.63,4-6h,0
S01921,Female,3rd Year,WhatsApp,1.15,5.66,10.0,100.0,91.8,100.0,10.0,<2h,0
S01922,Female,3rd Year,Snapchat,7.15,2.95,7.04,94.7,70.3,67.4,8.83,6-8h,0
S01923,Female,3rd Year,TikTok,3.14,4.39,6.9,75.3,72.3,87.6,9.8,2-4h,0
S01924,Male,1st Year,TikTok,6.03,3.03,4.83,97.3,66.3,76.4,9.46,6-8h,0
S01925,Female,1st Year,WhatsApp,10.06,0.0,5.97,76.3,45.9,38.5,7.43,8h+,1
S01926,Female,3rd Year,YouTube,3.48,2.07,6.87,93.4,66.6,58.1,9.08,2-4h,0
S01927,Female,2nd Year,YouTube,0.5,4.91,9.0,81.9,74.1,87.4,10.0,<2h,0
S01928,Male,3rd Year,WhatsApp,4.87,3.36,7.7,87.2,70.4,68.7,9.72,4-6h,0
S01929,Female,1st Year,Twitter/X,7.92,4.34,5.1,85.2,56.7,67.6,9.09,6-8h,0
S01930,Male,2nd Year,YouTube,9.81,2.83,6.58,65.0,59.2,52.5,8.33,8h+,1
S01931,Female,3rd Year,YouTube,2.79,2.04,8.28,94.3,61.1,74.2,9.45,2-4h,0
S01932,Male,1st Year,YouTube,6.59,1.61,8.82,97.1,64.6,69.1,9.04,6-8h,0
S01933,Male,2nd Year,Instagram,4.48,3.34,8.31,84.5,66.5,66.1,8.75,4-6h,0
S01934,Female,4th Year,WhatsApp,5.27,0.0,8.02,98.9,62.8,63.1,8.67,4-6h,0
S01935,Male,4th Year,YouTube,11.32,4.46,6.21,76.1,71.7,56.5,9.03,8h+,0
S01936,Female,3rd Year,Twitter/X,2.19,4.26,8.0,97.5,91.5,86.7,9.58,2-4h,0
S01937,Female,4th Year,Instagram,6.06,4.74,8.54,62.1,53.1,75.9,9.04,6-8h,0
S01938,Male,1st Year,TikTok,6.53,0.44,5.11,100.0,52.9,48.8,8.26,6-8h,1
S01939,Male,2nd Year,Instagram,7.89,4.44,6.19,97.1,66.7,70.4,8.04,6-8h,1
S01940,Female,3rd Year,Snapchat,5.72,6.31,5.96,81.9,82.3,79.3,9.39,4-6h,0
S01941,Male,2nd Year,TikTok,6.18,0.9,7.39,64.5,48.4,48.5,8.36,6-8h,0
S01942,Female,2nd Year,TikTok,4.64,4.31,8.73,88.9,66.7,84.8,9.13,4-6h,0
S01943,Other,2nd Year,Instagram,6.09,2.9,6.14,69.9,68.8,56.2,8.15,6-8h,1
S01944,Male,1st Year,Instagram,4.74,0.82,4.01,90.4,64.6,53.5,8.13,4-6h,1
S01945,Male,3rd Year,Instagram,6.87,3.49,6.26,87.5,71.1,62.9,9.12,6-8h,0
S01946,Male,4th Year,YouTube,4.69,4.4,8.31,76.6,78.3,81.9,10.0,4-6h,0
S01947,Female,2nd Year,TikTok,6.33,1.95,7.57,95.2,67.2,62.6,9.28,6-8h,0
S01948,Male,2nd Year,TikTok,5.44,4.76,7.57,93.1,76.0,82.1,8.78,4-6h,0
S01949,Male,2nd Year,TikTok,7.98,0.05,6.26,91.8,56.2,62.6,8.45,6-8h,0
S01950,Female,1st Year,TikTok,5.39,0.78,5.35,85.2,68.0,55.4,8.15,4-6h,1
S01951,Female,4th Year,Instagram,1.6,3.91,8.25,75.5,60.9,85.6,9.21,<2h,0
S01952,Male,2nd Year,Instagram,8.28,2.54,5.5,91.4,75.1,70.1,8.31,8h+,1
S01953,Male,1st Year,Instagram,3.51,2.28,10.0,84.7,52.9,79.3,9.41,2-4h,0
S01954,Female,1st Year,Twitter/X,4.06,4.47,7.96,72.8,67.5,75.2,9.63,4-6h,0
S01955,Female,2nd Year,TikTok,4.19,4.03,6.44,100.0,72.7,82.8,9.29,4-6h,0
S01956,Female,2nd Year,Instagram,8.52,3.74,5.75,100.0,71.3,60.2,8.75,8h+,0
S01957,Female,1st Year,Instagram,0.8,3.66,7.58,90.2,55.6,78.1,9.79,<2h,0
S01958,Other,1st Year,Twitter/X,12.4,2.66,5.65,98.3,55.4,51.0,8.41,8h+,0
S01959,Female,2nd Year,Snapchat,7.82,1.91,8.1,83.1,68.0,73.0,8.96,6-8h,0
S01960,Female,1st Year,TikTok,5.99,5.99,7.17,80.6,85.1,74.5,8.81,4-6h,0
S01961,Female,1st Year,YouTube,5.38,1.8,6.07,78.8,60.1,54.6,8.61,4-6h,0
S01962,Female,2nd Year,Instagram,6.13,6.04,9.36,100.0,74.7,82.2,9.21,6-8h,0
S01963,Male,2nd Year,WhatsApp,6.65,2.85,6.89,75.8,61.6,65.5,8.66,6-8h,0
S01964,Male,3rd Year,Snapchat,6.92,0.68,7.79,90.6,56.4,58.5,8.33,6-8h,1
S01965,Female,4th Year,YouTube,6.72,4.83,6.03,77.9,64.1,76.7,8.98,6-8h,0
S01966,Male,2nd Year,Twitter/X,5.7,3.15,7.44,80.2,62.1,71.5,8.57,4-6h,0
S01967,Female,2nd Year,Snapchat,5.07,4.35,7.47,95.8,77.4,70.6,8.72,4-6h,0
S01968,Male,2nd Year,YouTube,5.17,4.9,4.59,81.6,76.4,67.7,8.3,4-6h,1
S01969,Female,4th Year,YouTube,5.07,3.58,9.68,81.5,75.6,82.6,9.11,4-6h,0
S01970,Male,3rd Year,Instagram,7.99,1.66,8.3,93.3,62.3,60.2,8.35,6-8h,1
S01971,Female,1st Year,Instagram,6.81,4.23,6.29,99.4,76.1,81.3,8.81,6-8h,0
S01972,Female,4th Year,Snapchat,0.5,3.9,6.32,97.4,87.8,83.9,10.0,<2h,0
S01973,Male,2nd Year,Instagram,6.94,3.77,7.24,76.7,54.9,60.6,8.46,6-8h,0
S01974,Female,2nd Year,Snapchat,5.93,0.0,7.05,79.4,52.5,50.2,8.82,4-6h,0
S01975,Male,3rd Year,WhatsApp,5.46,3.68,7.47,85.8,69.4,66.3,9.73,4-6h,0
S01976,Male,3rd Year,Instagram,4.65,2.2,7.38,89.2,68.0,64.5,8.12,4-6h,1
S01977,Male,3rd Year,YouTube,7.97,5.03,7.29,72.2,65.4,70.0,8.95,6-8h,0
S01978,Male,1st Year,Snapchat,7.58,3.56,8.57,89.7,74.3,73.2,8.74,6-8h,0
S01979,Other,4th Year,Snapchat,3.8,3.67,7.99,87.9,90.0,67.2,8.11,2-4h,1
S01980,Male,4th Year,Snapchat,6.4,3.57,5.5,66.8,70.7,60.9,8.07,6-8h,1
S01981,Female,3rd Year,YouTube,3.36,1.89,9.09,78.3,70.3,64.9,9.29,2-4h,0
S01982,Male,1st Year,YouTube,2.46,5.98,9.59,83.6,90.3,87.1,10.0,2-4h,0
S01983,Female,4th Year,TikTok,4.12,6.24,10.0,85.9,66.4,90.9,10.0,4-6h,0
S01984,Male,2nd Year,WhatsApp,7.4,3.25,5.25,100.0,66.7,63.9,8.96,6-8h,0
S01985,Female,2nd Year,YouTube,7.6,5.01,7.0,84.9,79.2,81.1,9.05,6-8h,0
S01986,Female,2nd Year,WhatsApp,6.63,1.94,4.12,75.2,58.8,60.9,9.05,6-8h,0
S01987,Female,4th Year,Instagram,7.1,1.52,7.48,85.3,52.0,66.0,9.34,6-8h,0
S01988,Male,3rd Year,WhatsApp,6.64,2.86,6.12,80.1,65.1,59.3,8.45,6-8h,0
S01989,Female,2nd Year,TikTok,4.09,3.91,9.71,89.9,73.9,74.7,8.58,4-6h,0
S01990,Male,3rd Year,YouTube,6.45,2.24,5.85,89.7,57.8,62.8,7.83,6-8h,1
S01991,Male,1st Year,TikTok,7.26,3.49,4.54,95.0,84.2,65.1,9.28,6-8h,0
S01992,Male,2nd Year,Instagram,7.16,3.16,6.14,82.8,62.8,59.8,8.65,6-8h,0
S01993,Male,1st Year,Instagram,8.12,1.03,4.04,98.3,49.3,46.4,8.31,8h+,1
S01994,Male,3rd Year,Instagram,7.06,3.5,7.74,92.2,67.0,70.2,8.2,6-8h,1
S01995,Female,4th Year,Instagram,6.27,4.16,4.2,77.0,78.4,62.6,8.49,6-8h,0
S01996,Male,3rd Year,YouTube,7.85,2.83,6.68,100.0,64.5,70.7,8.66,6-8h,0
S01997,Male,2nd Year,Snapchat,5.44,4.74,4.31,88.3,78.3,76.9,9.2,4-6h,0
S01998,Male,2nd Year,TikTok,3.56,1.52,6.87,79.0,61.2,69.8,8.6,2-4h,0
S01999,Female,3rd Year,Instagram,5.14,3.77,9.19,100.0,83.9,72.4,8.91,4-6h,0
S02000,Female,2nd Year,Twitter/X,3.86,1.54,7.71,100.0,72.2,72.7,8.69,2-4h,0
